Created Date,Complaint Type,Longitude,Latitude,# of SRs
1/1/2016,HEAT/HOT WATER,-73.89,40.66,1
1/1/2016,HEAT/HOT WATER,-73.89,40.85,1
1/1/2016,HEAT/HOT WATER,-73.89,40.85,1
1/1/2016,HEAT/HOT WATER,-73.89,40.87,1
1/1/2016,HEAT/HOT WATER,-73.89,40.82,2
1/1/2016,HEAT/HOT WATER,-73.89,40.83,1
1/1/2016,HEAT/HOT WATER,-73.89,40.87,1
1/1/2016,HEAT/HOT WATER,-73.89,40.83,1
1/1/2016,HEAT/HOT WATER,-73.89,40.85,1
1/1/2016,HEAT/HOT WATER,-73.89,40.87,2
1/1/2016,HEAT/HOT WATER,-73.89,40.81,1
1/1/2016,HEAT/HOT WATER,-73.89,40.87,3
1/1/2016,HEAT/HOT WATER,-73.89,40.87,4
1/1/2016,HEAT/HOT WATER,-73.89,40.85,1
1/1/2016,HEAT/HOT WATER,-73.89,40.87,1
1/1/2016,HEAT/HOT WATER,-73.89,40.87,1
1/1/2016,HEAT/HOT WATER,-73.89,40.88,1
1/1/2016,HEAT/HOT WATER,-73.89,40.87,3
1/1/2016,HEAT/HOT WATER,-73.89,40.85,1
1/1/2016,HEAT/HOT WATER,-73.88,40.86,1
1/1/2016,HEAT/HOT WATER,-73.88,40.88,1
1/1/2016,HEAT/HOT WATER,-73.88,40.87,2
1/1/2016,HEAT/HOT WATER,-73.88,40.85,3
1/1/2016,HEAT/HOT WATER,-73.88,40.88,1
1/1/2016,HEAT/HOT WATER,-73.88,40.88,2
1/1/2016,HEAT/HOT WATER,-73.88,40.68,1
1/1/2016,HEAT/HOT WATER,-73.88,40.85,3
1/1/2016,HEAT/HOT WATER,-73.88,40.85,1
1/1/2016,HEAT/HOT WATER,-73.88,40.68,2
1/1/2016,HEAT/HOT WATER,-73.88,40.87,1
1/1/2016,HEAT/HOT WATER,-73.88,40.87,4
1/1/2016,HEAT/HOT WATER,-73.88,40.88,2
1/1/2016,HEAT/HOT WATER,-73.88,40.88,1
1/1/2016,HEAT/HOT WATER,-73.88,40.85,2
1/1/2016,HEAT/HOT WATER,-73.88,40.76,1
1/1/2016,HEAT/HOT WATER,-73.88,40.88,1
1/1/2016,HEAT/HOT WATER,-73.88,40.88,1
1/1/2016,HEAT/HOT WATER,-73.88,40.87,1
1/1/2016,HEAT/HOT WATER,-73.88,40.83,1
1/1/2016,HEAT/HOT WATER,-73.88,40.88,1
1/1/2016,HEAT/HOT WATER,-73.88,40.84,1
1/1/2016,HEAT/HOT WATER,-73.88,40.85,3
1/1/2016,HEAT/HOT WATER,-73.88,40.84,1
1/1/2016,HEAT/HOT WATER,-73.88,40.88,1
1/1/2016,HEAT/HOT WATER,-73.88,40.88,2
1/1/2016,HEAT/HOT WATER,-73.88,40.88,1
1/1/2016,HEAT/HOT WATER,-73.88,40.84,1
1/1/2016,HEAT/HOT WATER,-73.88,40.83,1
1/1/2016,HEAT/HOT WATER,-73.88,40.88,1
1/1/2016,HEAT/HOT WATER,-73.88,40.67,1
1/1/2016,HEAT/HOT WATER,-73.88,40.67,1
1/1/2016,HEAT/HOT WATER,-73.88,40.83,1
1/1/2016,HEAT/HOT WATER,-73.88,40.74,1
1/1/2016,HEAT/HOT WATER,-73.88,40.83,1
1/1/2016,HEAT/HOT WATER,-73.88,40.83,5
1/1/2016,HEAT/HOT WATER,-73.88,40.82,15
1/1/2016,HEAT/HOT WATER,-73.88,40.87,2
1/1/2016,HEAT/HOT WATER,-73.88,40.68,1
1/1/2016,HEAT/HOT WATER,-73.88,40.75,38
1/1/2016,HEAT/HOT WATER,-73.88,40.83,1
1/1/2016,HEAT/HOT WATER,-73.88,40.83,1
1/1/2016,HEAT/HOT WATER,-73.88,40.88,1
1/1/2016,HEAT/HOT WATER,-73.87,40.75,1
1/1/2016,HEAT/HOT WATER,-73.87,40.88,1
1/1/2016,HEAT/HOT WATER,-73.87,40.83,1
1/1/2016,HEAT/HOT WATER,-73.87,40.69,1
1/1/2016,HEAT/HOT WATER,-73.87,40.70,1
1/1/2016,HEAT/HOT WATER,-73.87,40.83,1
1/1/2016,HEAT/HOT WATER,-73.87,40.87,1
1/1/2016,HEAT/HOT WATER,-73.87,40.90,1
1/1/2016,HEAT/HOT WATER,-73.87,40.75,1
1/1/2016,HEAT/HOT WATER,-73.87,40.87,1
1/1/2016,HEAT/HOT WATER,-73.87,40.75,1
1/1/2016,HEAT/HOT WATER,-73.87,40.68,1
1/1/2016,HEAT/HOT WATER,-73.87,40.86,1
1/1/2016,HEAT/HOT WATER,-73.87,40.68,1
1/1/2016,HEAT/HOT WATER,-73.87,40.90,2
1/1/2016,HEAT/HOT WATER,-73.87,40.87,1
1/1/2016,HEAT/HOT WATER,-73.87,40.90,1
1/1/2016,HEAT/HOT WATER,-73.87,40.84,1
1/1/2016,HEAT/HOT WATER,-73.87,40.84,1
1/1/2016,HEAT/HOT WATER,-73.87,40.84,1
1/1/2016,HEAT/HOT WATER,-73.87,40.87,1
1/1/2016,HEAT/HOT WATER,-73.87,40.66,1
1/1/2016,HEAT/HOT WATER,-73.87,40.85,1
1/1/2016,HEAT/HOT WATER,-73.87,40.86,2
1/1/2016,HEAT/HOT WATER,-73.87,40.83,1
1/1/2016,HEAT/HOT WATER,-73.87,40.90,1
1/1/2016,HEAT/HOT WATER,-73.87,40.87,1
1/1/2016,HEAT/HOT WATER,-73.87,40.86,3
1/1/2016,HEAT/HOT WATER,-73.87,40.87,1
1/1/2016,HEAT/HOT WATER,-73.86,40.85,2
1/1/2016,HEAT/HOT WATER,-73.86,40.85,1
1/1/2016,HEAT/HOT WATER,-73.86,40.86,1
1/1/2016,HEAT/HOT WATER,-73.86,40.86,3
1/1/2016,HEAT/HOT WATER,-73.86,40.85,2
1/1/2016,HEAT/HOT WATER,-73.86,40.82,2
1/1/2016,HEAT/HOT WATER,-73.86,40.89,1
1/1/2016,HEAT/HOT WATER,-73.86,40.73,1
1/1/2016,HEAT/HOT WATER,-73.86,40.86,1
1/1/2016,HEAT/HOT WATER,-73.86,40.87,1
1/1/2016,HEAT/HOT WATER,-73.86,40.88,1
1/1/2016,HEAT/HOT WATER,-73.86,40.86,2
1/1/2016,HEAT/HOT WATER,-73.86,40.69,2
1/1/2016,HEAT/HOT WATER,-73.86,40.83,1
1/1/2016,HEAT/HOT WATER,-73.86,40.70,1
1/1/2016,HEAT/HOT WATER,-73.86,40.82,1
1/1/2016,HEAT/HOT WATER,-73.86,40.67,2
1/1/2016,HEAT/HOT WATER,-73.86,40.73,2
1/1/2016,HEAT/HOT WATER,-73.86,40.85,1
1/1/2016,HEAT/HOT WATER,-73.86,40.72,1
1/1/2016,HEAT/HOT WATER,-73.86,40.90,1
1/1/2016,HEAT/HOT WATER,-73.86,40.73,1
1/1/2016,HEAT/HOT WATER,-73.86,40.84,1
1/1/2016,HEAT/HOT WATER,-73.86,40.83,1
1/1/2016,HEAT/HOT WATER,-73.86,40.84,7
1/1/2016,HEAT/HOT WATER,-73.86,40.88,2
1/1/2016,HEAT/HOT WATER,-73.86,40.85,1
1/1/2016,HEAT/HOT WATER,-73.86,40.76,2
1/1/2016,HEAT/HOT WATER,-73.86,40.85,1
1/1/2016,HEAT/HOT WATER,-73.85,40.83,1
1/1/2016,HEAT/HOT WATER,-73.85,40.85,1
1/1/2016,HEAT/HOT WATER,-73.85,40.68,1
1/1/2016,HEAT/HOT WATER,-73.85,40.74,1
1/1/2016,HEAT/HOT WATER,-73.85,40.84,1
1/1/2016,HEAT/HOT WATER,-73.85,40.84,1
1/1/2016,HEAT/HOT WATER,-73.85,40.91,2
1/1/2016,HEAT/HOT WATER,-73.85,40.72,1
1/1/2016,HEAT/HOT WATER,-73.85,40.78,1
1/1/2016,HEAT/HOT WATER,-73.84,40.68,1
1/1/2016,HEAT/HOT WATER,-73.84,40.72,2
1/1/2016,HEAT/HOT WATER,-73.84,40.86,2
1/1/2016,HEAT/HOT WATER,-73.84,40.58,2
1/1/2016,HEAT/HOT WATER,-73.84,40.84,1
1/1/2016,HEAT/HOT WATER,-73.84,40.82,1
1/1/2016,HEAT/HOT WATER,-73.84,40.84,1
1/1/2016,HEAT/HOT WATER,-73.84,40.89,1
1/1/2016,HEAT/HOT WATER,-73.84,40.70,1
1/1/2016,HEAT/HOT WATER,-73.83,40.69,1
1/1/2016,HEAT/HOT WATER,-73.83,40.75,1
1/1/2016,HEAT/HOT WATER,-73.83,40.68,1
1/1/2016,HEAT/HOT WATER,-73.83,40.85,1
1/1/2016,HEAT/HOT WATER,-73.83,40.85,1
1/1/2016,HEAT/HOT WATER,-73.83,40.71,1
1/1/2016,HEAT/HOT WATER,-73.83,40.77,1
1/1/2016,HEAT/HOT WATER,-73.83,40.85,2
1/1/2016,HEAT/HOT WATER,-73.83,40.58,1
1/1/2016,HEAT/HOT WATER,-73.83,40.85,1
1/1/2016,HEAT/HOT WATER,-73.83,40.58,5
1/1/2016,HEAT/HOT WATER,-73.83,40.76,1
1/1/2016,HEAT/HOT WATER,-73.82,40.76,1
1/1/2016,HEAT/HOT WATER,-73.82,40.76,1
1/1/2016,HEAT/HOT WATER,-73.82,40.76,1
1/1/2016,HEAT/HOT WATER,-73.82,40.76,2
1/1/2016,HEAT/HOT WATER,-73.82,40.72,1
1/1/2016,HEAT/HOT WATER,-73.82,40.68,1
1/1/2016,HEAT/HOT WATER,-73.82,40.73,1
1/1/2016,HEAT/HOT WATER,-73.82,40.69,1
1/1/2016,HEAT/HOT WATER,-73.82,40.59,1
1/1/2016,HEAT/HOT WATER,-73.81,40.77,1
1/1/2016,HEAT/HOT WATER,-73.81,40.71,1
1/1/2016,HEAT/HOT WATER,-73.81,40.70,1
1/1/2016,HEAT/HOT WATER,-73.80,40.76,1
1/1/2016,HEAT/HOT WATER,-73.79,40.76,2
1/1/2016,HEAT/HOT WATER,-73.79,40.74,1
1/1/2016,HEAT/HOT WATER,-73.78,40.75,1
1/1/2016,HEAT/HOT WATER,-73.77,40.72,2
1/1/2016,HEAT/HOT WATER,-73.77,40.71,1
1/1/2016,HEAT/HOT WATER,-73.76,40.67,1
1/1/2016,HEAT/HOT WATER,-73.76,40.60,1
1/1/2016,HEAT/HOT WATER,-73.76,40.60,1
1/1/2016,HEAT/HOT WATER,-73.76,40.60,1
1/1/2016,HEAT/HOT WATER,-73.75,40.59,2
1/1/2016,HEAT/HOT WATER,-73.75,40.68,1
1/1/2016,HEAT/HOT WATER,-73.75,40.59,5
1/1/2016,HEAT/HOT WATER,-73.75,40.60,1
1/1/2016,HEAT/HOT WATER,-73.74,40.71,1
1/1/2016,HEAT/HOT WATER,-73.74,40.72,1
1/1/2016,HEAT/HOT WATER,-73.73,40.66,1
1/2/2016,HEAT/HOT WATER,-74.17,40.64,1
1/2/2016,HEAT/HOT WATER,-74.17,40.63,1
1/2/2016,HEAT/HOT WATER,-74.16,40.63,1
1/2/2016,HEAT/HOT WATER,-74.16,40.62,2
1/2/2016,HEAT/HOT WATER,-74.13,40.64,1
1/2/2016,HEAT/HOT WATER,-74.12,40.61,1
1/2/2016,HEAT/HOT WATER,-74.09,40.62,1
1/2/2016,HEAT/HOT WATER,-74.09,40.62,2
1/2/2016,HEAT/HOT WATER,-74.09,40.62,1
1/2/2016,HEAT/HOT WATER,-74.09,40.62,1
1/2/2016,HEAT/HOT WATER,-74.09,40.62,1
1/2/2016,HEAT/HOT WATER,-74.09,40.64,1
1/2/2016,HEAT/HOT WATER,-74.09,40.64,1
1/2/2016,HEAT/HOT WATER,-74.08,40.63,1
1/2/2016,HEAT/HOT WATER,-74.08,40.64,1
1/2/2016,HEAT/HOT WATER,-74.08,40.61,1
1/2/2016,HEAT/HOT WATER,-74.08,40.65,5
1/2/2016,HEAT/HOT WATER,-74.08,40.63,1
1/2/2016,HEAT/HOT WATER,-74.08,40.63,2
1/2/2016,HEAT/HOT WATER,-74.04,40.63,1
1/2/2016,HEAT/HOT WATER,-74.03,40.63,1
1/2/2016,HEAT/HOT WATER,-74.02,40.64,1
1/2/2016,HEAT/HOT WATER,-74.02,40.64,2
1/2/2016,HEAT/HOT WATER,-74.01,40.65,1
1/2/2016,HEAT/HOT WATER,-74.01,40.63,1
1/2/2016,HEAT/HOT WATER,-74.01,40.68,1
1/2/2016,HEAT/HOT WATER,-74.01,40.60,2
1/2/2016,HEAT/HOT WATER,-74.01,40.61,1
1/2/2016,HEAT/HOT WATER,-74.01,40.73,1
1/2/2016,HEAT/HOT WATER,-74.01,40.63,1
1/2/2016,HEAT/HOT WATER,-74.01,40.68,1
1/2/2016,HEAT/HOT WATER,-74.00,40.60,1
1/2/2016,HEAT/HOT WATER,-74.00,40.58,2
1/2/2016,HEAT/HOT WATER,-74.00,40.73,1
1/2/2016,HEAT/HOT WATER,-74.00,40.73,1
1/2/2016,HEAT/HOT WATER,-74.00,40.60,1
1/2/2016,HEAT/HOT WATER,-74.00,40.75,1
1/2/2016,HEAT/HOT WATER,-74.00,40.63,1
1/2/2016,HEAT/HOT WATER,-74.00,40.64,1
1/2/2016,HEAT/HOT WATER,-74.00,40.58,7
1/2/2016,HEAT/HOT WATER,-74.00,40.73,1
1/2/2016,HEAT/HOT WATER,-74.00,40.65,2
1/2/2016,HEAT/HOT WATER,-74.00,40.73,1
1/2/2016,HEAT/HOT WATER,-74.00,40.64,1
1/2/2016,HEAT/HOT WATER,-74.00,40.64,1
1/2/2016,HEAT/HOT WATER,-74.00,40.74,1
1/2/2016,HEAT/HOT WATER,-74.00,40.72,1
1/2/2016,HEAT/HOT WATER,-74.00,40.74,1
1/2/2016,HEAT/HOT WATER,-74.00,40.60,1
1/2/2016,HEAT/HOT WATER,-74.00,40.72,1
1/2/2016,HEAT/HOT WATER,-74.00,40.67,1
1/2/2016,HEAT/HOT WATER,-74.00,40.69,1
1/2/2016,HEAT/HOT WATER,-74.00,40.61,1
1/2/2016,HEAT/HOT WATER,-74.00,40.60,1
1/2/2016,HEAT/HOT WATER,-74.00,40.71,1
1/2/2016,HEAT/HOT WATER,-74.00,40.74,2
1/2/2016,HEAT/HOT WATER,-74.00,40.62,1
1/2/2016,HEAT/HOT WATER,-74.00,40.72,1
1/2/2016,HEAT/HOT WATER,-74.00,40.72,1
1/2/2016,HEAT/HOT WATER,-74.00,40.61,1
1/2/2016,HEAT/HOT WATER,-74.00,40.71,1
1/2/2016,HEAT/HOT WATER,-74.00,40.75,2
1/2/2016,HEAT/HOT WATER,-74.00,40.64,4
1/2/2016,HEAT/HOT WATER,-74.00,40.75,1
1/2/2016,HEAT/HOT WATER,-73.99,40.60,1
1/2/2016,HEAT/HOT WATER,-73.99,40.76,1
1/2/2016,HEAT/HOT WATER,-73.99,40.74,1
1/2/2016,HEAT/HOT WATER,-73.99,40.62,1
1/2/2016,HEAT/HOT WATER,-73.99,40.77,1
1/2/2016,HEAT/HOT WATER,-73.99,40.67,1
1/2/2016,HEAT/HOT WATER,-73.99,40.73,1
1/2/2016,HEAT/HOT WATER,-73.99,40.64,1
1/2/2016,HEAT/HOT WATER,-73.99,40.72,2
1/2/2016,HEAT/HOT WATER,-73.99,40.60,1
1/2/2016,HEAT/HOT WATER,-73.99,40.76,1
1/2/2016,HEAT/HOT WATER,-73.99,40.73,2
1/2/2016,HEAT/HOT WATER,-73.99,40.72,4
1/2/2016,HEAT/HOT WATER,-73.99,40.76,3
1/2/2016,HEAT/HOT WATER,-73.99,40.76,1
1/2/2016,HEAT/HOT WATER,-73.99,40.61,2
1/2/2016,HEAT/HOT WATER,-73.99,40.73,1
1/2/2016,HEAT/HOT WATER,-73.99,40.72,1
1/2/2016,HEAT/HOT WATER,-73.99,40.76,1
1/2/2016,HEAT/HOT WATER,-73.99,40.64,2
1/2/2016,HEAT/HOT WATER,-73.99,40.63,4
1/2/2016,HEAT/HOT WATER,-73.99,40.76,3
1/2/2016,HEAT/HOT WATER,-73.99,40.72,1
1/2/2016,HEAT/HOT WATER,-73.99,40.72,1
1/2/2016,HEAT/HOT WATER,-73.99,40.77,1
1/2/2016,HEAT/HOT WATER,-73.99,40.67,2
1/2/2016,HEAT/HOT WATER,-73.99,40.76,1
1/2/2016,HEAT/HOT WATER,-73.99,40.67,1
1/2/2016,HEAT/HOT WATER,-73.99,40.73,3
1/2/2016,HEAT/HOT WATER,-73.99,40.72,1
1/2/2016,HEAT/HOT WATER,-73.99,40.72,1
1/2/2016,HEAT/HOT WATER,-73.99,40.69,1
1/2/2016,HEAT/HOT WATER,-73.98,40.72,1
1/2/2016,HEAT/HOT WATER,-73.98,40.75,1
1/2/2016,HEAT/HOT WATER,-73.98,40.60,1
1/2/2016,HEAT/HOT WATER,-73.98,40.66,1
1/2/2016,HEAT/HOT WATER,-73.98,40.74,1
1/2/2016,HEAT/HOT WATER,-73.98,40.64,3
1/2/2016,HEAT/HOT WATER,-73.98,40.78,1
1/2/2016,HEAT/HOT WATER,-73.98,40.76,2
1/2/2016,HEAT/HOT WATER,-73.98,40.67,1
1/2/2016,HEAT/HOT WATER,-73.98,40.68,1
1/2/2016,HEAT/HOT WATER,-73.98,40.68,1
1/2/2016,HEAT/HOT WATER,-73.98,40.60,1
1/2/2016,HEAT/HOT WATER,-73.98,40.62,3
1/2/2016,HEAT/HOT WATER,-73.98,40.79,1
1/2/2016,HEAT/HOT WATER,-73.98,40.73,1
1/2/2016,HEAT/HOT WATER,-73.98,40.78,1
1/2/2016,HEAT/HOT WATER,-73.98,40.69,1
1/2/2016,HEAT/HOT WATER,-73.98,40.64,1
1/2/2016,HEAT/HOT WATER,-73.98,40.72,1
1/2/2016,HEAT/HOT WATER,-73.98,40.72,1
1/2/2016,HEAT/HOT WATER,-73.98,40.72,6
1/2/2016,HEAT/HOT WATER,-73.98,40.61,2
1/2/2016,HEAT/HOT WATER,-73.98,40.72,1
1/2/2016,HEAT/HOT WATER,-73.98,40.59,10
1/2/2016,HEAT/HOT WATER,-73.98,40.79,1
1/2/2016,HEAT/HOT WATER,-73.98,40.78,1
1/2/2016,HEAT/HOT WATER,-73.98,40.65,1
1/2/2016,HEAT/HOT WATER,-73.98,40.61,1
1/2/2016,HEAT/HOT WATER,-73.98,40.76,1
1/2/2016,HEAT/HOT WATER,-73.98,40.79,1
1/2/2016,HEAT/HOT WATER,-73.98,40.73,1
1/2/2016,HEAT/HOT WATER,-73.98,40.68,1
1/2/2016,HEAT/HOT WATER,-73.97,40.78,2
1/2/2016,HEAT/HOT WATER,-73.97,40.69,6
1/2/2016,HEAT/HOT WATER,-73.97,40.75,1
1/2/2016,HEAT/HOT WATER,-73.97,40.64,1
1/2/2016,HEAT/HOT WATER,-73.97,40.67,1
1/2/2016,HEAT/HOT WATER,-73.97,40.78,1
1/2/2016,HEAT/HOT WATER,-73.97,40.60,1
1/2/2016,HEAT/HOT WATER,-73.97,40.64,1
1/2/2016,HEAT/HOT WATER,-73.97,40.69,1
1/2/2016,HEAT/HOT WATER,-73.97,40.64,1
1/2/2016,HEAT/HOT WATER,-73.97,40.64,1
1/2/2016,HEAT/HOT WATER,-73.97,40.59,1
1/2/2016,HEAT/HOT WATER,-73.97,40.68,1
1/2/2016,HEAT/HOT WATER,-73.97,40.61,1
1/2/2016,HEAT/HOT WATER,-73.97,40.63,1
1/2/2016,HEAT/HOT WATER,-73.97,40.75,2
1/2/2016,HEAT/HOT WATER,-73.97,40.80,1
1/2/2016,HEAT/HOT WATER,-73.97,40.80,1
1/2/2016,HEAT/HOT WATER,-73.97,40.80,2
1/2/2016,HEAT/HOT WATER,-73.97,40.63,1
1/2/2016,HEAT/HOT WATER,-73.97,40.80,1
1/2/2016,HEAT/HOT WATER,-73.97,40.68,1
1/2/2016,HEAT/HOT WATER,-73.97,40.80,1
1/2/2016,HEAT/HOT WATER,-73.97,40.67,4
1/2/2016,HEAT/HOT WATER,-73.97,40.59,1
1/2/2016,HEAT/HOT WATER,-73.97,40.67,1
1/2/2016,HEAT/HOT WATER,-73.97,40.60,2
1/2/2016,HEAT/HOT WATER,-73.97,40.76,1
1/2/2016,HEAT/HOT WATER,-73.97,40.67,1
1/2/2016,HEAT/HOT WATER,-73.97,40.67,1
1/2/2016,HEAT/HOT WATER,-73.97,40.65,1
1/2/2016,HEAT/HOT WATER,-73.97,40.69,1
1/2/2016,HEAT/HOT WATER,-73.97,40.81,1
1/2/2016,HEAT/HOT WATER,-73.97,40.64,1
1/2/2016,HEAT/HOT WATER,-73.96,40.63,1
1/2/2016,HEAT/HOT WATER,-73.96,40.70,2
1/2/2016,HEAT/HOT WATER,-73.96,40.68,1
1/2/2016,HEAT/HOT WATER,-73.96,40.76,1
1/2/2016,HEAT/HOT WATER,-73.96,40.60,1
1/2/2016,HEAT/HOT WATER,-73.96,40.65,1
1/2/2016,HEAT/HOT WATER,-73.96,40.72,2
1/2/2016,HEAT/HOT WATER,-73.96,40.59,1
1/2/2016,HEAT/HOT WATER,-73.96,40.80,1
1/2/2016,HEAT/HOT WATER,-73.96,40.67,1
1/2/2016,HEAT/HOT WATER,-73.96,40.66,1
1/2/2016,HEAT/HOT WATER,-73.96,40.66,1
1/2/2016,HEAT/HOT WATER,-73.96,40.68,1
1/2/2016,HEAT/HOT WATER,-73.96,40.80,2
1/2/2016,HEAT/HOT WATER,-73.96,40.61,3
1/2/2016,HEAT/HOT WATER,-73.96,40.71,1
1/2/2016,HEAT/HOT WATER,-73.96,40.65,1
1/2/2016,HEAT/HOT WATER,-73.96,40.77,1
1/2/2016,HEAT/HOT WATER,-73.96,40.80,1
1/2/2016,HEAT/HOT WATER,-73.96,40.61,2
1/2/2016,HEAT/HOT WATER,-73.96,40.72,1
1/2/2016,HEAT/HOT WATER,-73.96,40.82,2
1/2/2016,HEAT/HOT WATER,-73.96,40.77,4
1/2/2016,HEAT/HOT WATER,-73.96,40.81,1
1/2/2016,HEAT/HOT WATER,-73.96,40.67,1
1/2/2016,HEAT/HOT WATER,-73.96,40.65,1
1/2/2016,HEAT/HOT WATER,-73.96,40.64,4
1/2/2016,HEAT/HOT WATER,-73.96,40.68,1
1/2/2016,HEAT/HOT WATER,-73.96,40.66,1
1/2/2016,HEAT/HOT WATER,-73.96,40.66,1
1/2/2016,HEAT/HOT WATER,-73.96,40.73,1
1/2/2016,HEAT/HOT WATER,-73.96,40.71,1
1/2/2016,HEAT/HOT WATER,-73.96,40.66,3
1/2/2016,HEAT/HOT WATER,-73.96,40.68,1
1/2/2016,HEAT/HOT WATER,-73.96,40.81,1
1/2/2016,HEAT/HOT WATER,-73.96,40.77,1
1/2/2016,HEAT/HOT WATER,-73.96,40.62,1
1/2/2016,HEAT/HOT WATER,-73.96,40.82,1
1/2/2016,HEAT/HOT WATER,-73.96,40.58,1
1/2/2016,HEAT/HOT WATER,-73.96,40.67,1
1/2/2016,HEAT/HOT WATER,-73.96,40.73,1
1/2/2016,HEAT/HOT WATER,-73.96,40.62,1
1/2/2016,HEAT/HOT WATER,-73.96,40.61,1
1/2/2016,HEAT/HOT WATER,-73.96,40.64,1
1/2/2016,HEAT/HOT WATER,-73.96,40.62,1
1/2/2016,HEAT/HOT WATER,-73.96,40.80,1
1/2/2016,HEAT/HOT WATER,-73.96,40.58,1
1/2/2016,HEAT/HOT WATER,-73.96,40.80,2
1/2/2016,HEAT/HOT WATER,-73.96,40.62,1
1/2/2016,HEAT/HOT WATER,-73.96,40.62,1
1/2/2016,HEAT/HOT WATER,-73.96,40.65,1
1/2/2016,HEAT/HOT WATER,-73.96,40.73,1
1/2/2016,HEAT/HOT WATER,-73.96,40.67,1
1/2/2016,HEAT/HOT WATER,-73.96,40.62,1
1/2/2016,HEAT/HOT WATER,-73.96,40.66,1
1/2/2016,HEAT/HOT WATER,-73.96,40.82,1
1/2/2016,HEAT/HOT WATER,-73.95,40.65,4
1/2/2016,HEAT/HOT WATER,-73.95,40.80,1
1/2/2016,HEAT/HOT WATER,-73.95,40.82,1
1/2/2016,HEAT/HOT WATER,-73.95,40.67,2
1/2/2016,HEAT/HOT WATER,-73.95,40.68,1
1/2/2016,HEAT/HOT WATER,-73.95,40.69,1
1/2/2016,HEAT/HOT WATER,-73.95,40.66,1
1/2/2016,HEAT/HOT WATER,-73.95,40.65,1
1/2/2016,HEAT/HOT WATER,-73.95,40.81,1
1/2/2016,HEAT/HOT WATER,-73.95,40.58,1
1/2/2016,HEAT/HOT WATER,-73.95,40.82,1
1/2/2016,HEAT/HOT WATER,-73.95,40.71,1
1/2/2016,HEAT/HOT WATER,-73.95,40.78,1
1/2/2016,HEAT/HOT WATER,-73.95,40.81,1
1/2/2016,HEAT/HOT WATER,-73.95,40.82,1
1/2/2016,HEAT/HOT WATER,-73.95,40.82,1
1/2/2016,HEAT/HOT WATER,-73.95,40.61,1
1/2/2016,HEAT/HOT WATER,-73.95,40.67,1
1/2/2016,HEAT/HOT WATER,-73.95,40.82,1
1/2/2016,HEAT/HOT WATER,-73.95,40.82,1
1/2/2016,HEAT/HOT WATER,-73.95,40.68,2
1/2/2016,HEAT/HOT WATER,-73.95,40.78,1
1/2/2016,HEAT/HOT WATER,-73.95,40.64,1
1/2/2016,HEAT/HOT WATER,-73.95,40.83,1
1/2/2016,HEAT/HOT WATER,-73.95,40.81,1
1/2/2016,HEAT/HOT WATER,-73.95,40.82,2
1/2/2016,HEAT/HOT WATER,-73.95,40.65,1
1/2/2016,HEAT/HOT WATER,-73.95,40.64,1
1/2/2016,HEAT/HOT WATER,-73.95,40.63,1
1/2/2016,HEAT/HOT WATER,-73.95,40.82,1
1/2/2016,HEAT/HOT WATER,-73.95,40.64,1
1/2/2016,HEAT/HOT WATER,-73.95,40.82,2
1/2/2016,HEAT/HOT WATER,-73.95,40.81,1
1/2/2016,HEAT/HOT WATER,-73.95,40.68,1
1/2/2016,HEAT/HOT WATER,-73.95,40.61,1
1/2/2016,HEAT/HOT WATER,-73.95,40.81,2
1/2/2016,HEAT/HOT WATER,-73.95,40.83,2
1/2/2016,HEAT/HOT WATER,-73.95,40.65,1
1/2/2016,HEAT/HOT WATER,-73.95,40.66,1
1/2/2016,HEAT/HOT WATER,-73.95,40.61,5
1/2/2016,HEAT/HOT WATER,-73.95,40.77,1
1/2/2016,HEAT/HOT WATER,-73.95,40.68,1
1/2/2016,HEAT/HOT WATER,-73.95,40.71,1
1/2/2016,HEAT/HOT WATER,-73.95,40.65,1
1/2/2016,HEAT/HOT WATER,-73.95,40.63,1
1/2/2016,HEAT/HOT WATER,-73.95,40.80,1
1/2/2016,HEAT/HOT WATER,-73.95,40.82,1
1/2/2016,HEAT/HOT WATER,-73.95,40.83,2
1/2/2016,HEAT/HOT WATER,-73.95,40.66,1
1/2/2016,HEAT/HOT WATER,-73.95,40.66,1
1/2/2016,HEAT/HOT WATER,-73.95,40.65,1
1/2/2016,HEAT/HOT WATER,-73.95,40.80,2
1/2/2016,HEAT/HOT WATER,-73.95,40.65,2
1/2/2016,HEAT/HOT WATER,-73.95,40.81,2
1/2/2016,HEAT/HOT WATER,-73.95,40.78,1
1/2/2016,HEAT/HOT WATER,-73.95,40.82,2
1/2/2016,HEAT/HOT WATER,-73.95,40.80,2
1/2/2016,HEAT/HOT WATER,-73.95,40.65,1
1/2/2016,HEAT/HOT WATER,-73.95,40.66,1
1/2/2016,HEAT/HOT WATER,-73.95,40.66,1
1/2/2016,HEAT/HOT WATER,-73.95,40.71,1
1/2/2016,HEAT/HOT WATER,-73.95,40.79,1
1/2/2016,HEAT/HOT WATER,-73.95,40.64,1
1/2/2016,HEAT/HOT WATER,-73.95,40.78,1
1/2/2016,HEAT/HOT WATER,-73.95,40.79,1
1/2/2016,HEAT/HOT WATER,-73.95,40.64,1
1/2/2016,HEAT/HOT WATER,-73.95,40.64,1
1/2/2016,HEAT/HOT WATER,-73.95,40.64,1
